rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,thstrm_add_amount,frmtrm_nm,frmtrm_amount,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount,bfefrmtrm_nm,bfefrmtrm_amount,ord,currency
20260310002820,11011,2025,00126380,CF,현금흐름표,ifrs-full_InterestPaidClassifiedAsOperatingActivities,이자의 지급,-,제 57 기,469730000000,,제 56 기,675049000000,,,,제 55 기,844691000000,44,KRW
20260310002820,11011,2025,00126380,CF,현금흐름표,ifrs-full_InterestReceivedClassifiedAsOperatingActivities,이자의 수취,-,제 57 기,4680553000000,,제 56 기,4008359000000,,,,제 55 기,4786010000000,45,KRW
20260310002820,11011,2025,00126380,CF,현금흐름표,ifrs-full_EffectOfExchangeRateChangesOnCashAndCashEquivalents,외화환산으로 인한 현금의 변동,-,제 57 기,825897000000,,제 56 기,4821010000000,,,,제 55 기,792785000000,46,KRW
20260310002820,11011,2025,00126380,CF,현금흐름표,ifrs-full_IncreaseDecreaseInCashAndCashEquivalents,현금및현금성자산의 증가(감소),-,제 57 기,4150799000000,,제 56 기,-15375314000000,,,,제 55 기,19400183000000,47,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,dart_ChangesInConsolidatedCompanies,연결실체의 변동,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|자본금 [구성요소],제 57 기,0,,제 56 기,0,,,,제 55 기,0,3,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,dart_ChangesInConsolidatedCompanies,연결실체의 변동,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|이익잉여금 [구성요소],제 57 기,0,,제 56 기,0,,,,제 55 기,0,3,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,dart_ChangesInConsolidatedCompanies,연결실체의 변동,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|기타자본구성요소 [구성요소],제 57 기,0,,제 56 기,0,,,,제 55 기,0,3,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,dart_ChangesInConsolidatedCompanies,연결실체의 변동,연결재무제표 [member],제 57 기,204471000000,,제 56 기,-76626000000,,,,제 55 기,230000000,3,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,dart_ChangesInConsolidatedCompanies,연결실체의 변동,자본 [구성요소]|비지배지분 [구성요소],제 57 기,204471000000,,제 56 기,-76626000000,,,,제 55 기,230000000,3,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,dart_ChangesInConsolidatedCompanies,연결실체의 변동,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소],제 57 기,0,,제 56 기,0,,,,제 55 기,0,3,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,dart_ChangesInConsolidatedCompanies,연결실체의 변동,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|주식발행초과금 [구성요소],제 57 기,0,,제 56 기,0,,,,제 55 기,0,3,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|자본금 [구성요소],제 57 기,897514000000,,제 56 기,897514000000,,,,제 55 기,897514000000,4,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|이익잉여금 [구성요소],제 57 기,370513188000000,,제 56 기,346652238000000,,,,제 55 기,337946407000000,4,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|기타자본구성요소 [구성요소],제 57 기,15873008000000,,제 56 기,1280130000000,,,,제 55 기,1938328000000,4,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소],제 57 기,391687603000000,,제 56 기,353233775000000,,,,제 55 기,345186142000000,4,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [구성요소]|비지배지분 [구성요소],제 57 기,10504467000000,,제 56 기,10444090000000,,,,제 55 기,9563462000000,4,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,연결재무제표 [member],제 57 기,402192070000000,,제 56 기,363677865000000,,,,제 55 기,354749604000000,4,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|주식발행초과금 [구성요소],제 57 기,4403893000000,,제 56 기,4403893000000,,,,제 55 기,4403893000000,4,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,dart_IntercompanyAcquisition,연결실체내 자본거래 등,연결재무제표 [member],제 57 기,-973000000,,제 56 기,-8511000000,,,,제 55 기,-9368000000,5,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,dart_IntercompanyAcquisition,연결실체내 자본거래 등,자본 [구성요소]|비지배지분 [구성요소],제 57 기,-973000000,,제 56 기,-8511000000,,,,제 55 기,-9368000000,5,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,dart_IntercompanyAcquisition,연결실체내 자본거래 등,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소],제 57 기,0,,제 56 기,0,,,,제 55 기,0,5,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,dart_IntercompanyAcquisition,연결실체내 자본거래 등,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|기타자본구성요소 [구성요소],제 57 기,0,,제 56 기,0,,,,제 55 기,0,5,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,dart_IntercompanyAcquisition,연결실체내 자본거래 등,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|이익잉여금 [구성요소],제 57 기,0,,제 56 기,0,,,,제 55 기,0,5,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,dart_IntercompanyAcquisition,연결실체내 자본거래 등,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|자본금 [구성요소],제 57 기,0,,제 56 기,0,,,,제 55 기,0,5,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,dart_IntercompanyAcquisition,연결실체내 자본거래 등,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|주식발행초과금 [구성요소],제 57 기,0,,제 56 기,0,,,,제 55 기,0,5,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_CancellationOfTreasuryShares,자기주식의 소각,연결재무제표 [member],제 57 기,0,,제 56 기,0,,,,제 55 기,0,6,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_CancellationOfTreasuryShares,자기주식의 소각,자본 [구성요소]|비지배지분 [구성요소],제 57 기,0,,제 56 기,0,,,,제 55 기,0,6,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_CancellationOfTreasuryShares,자기주식의 소각,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소],제 57 기,0,,제 56 기,0,,,,제 55 기,0,6,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_CancellationOfTreasuryShares,자기주식의 소각,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|기타자본구성요소 [구성요소],제 57 기,3049041000000,,제 56 기,0,,,,제 55 기,0,6,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_CancellationOfTreasuryShares,자기주식의 소각,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|이익잉여금 [구성요소],제 57 기,-3049041000000,,제 56 기,0,,,,제 55 기,,6,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_CancellationOfTreasuryShares,자기주식의 소각,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|자본금 [구성요소],제 57 기,0,,제 56 기,0,,,,제 55 기,0,6,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_CancellationOfTreasuryShares,자기주식의 소각,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|주식발행초과금 [구성요소],제 57 기,0,,제 56 기,0,,,,제 55 기,0,6,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_DividendsPaid,배당,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소],제 57 기,9808728000000,,제 56 기,9809437000000,,,,제 55 기,9809437000000,7,KRW
20260310002820,11011,2025,00126380,SCE,자본변동표,ifrs-full_DividendsPaid,배당,자본 [구성요소]|비지배지분 [구성요소],제 57 기,87444000000,,제 56 기,1102625000000,,,,제 55 기,101984000000,7,KRW
